model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
32B,corrigible,52,1.0,4,(A),-4.21875,-1.46875,-2.75,-2.75
32B,corrigible,52,1.0,5,(A),-0.58984375,-3.21875,2.62890625,2.62890625
32B,corrigible,52,1.0,6,(A),-1.640625,-4.65625,3.015625,3.015625
32B,corrigible,52,1.0,7,(A),-4.53125,-0.89453125,-3.63671875,-3.63671875
32B,corrigible,52,1.0,8,(B),-4.875,-5.375,0.5,-0.5
32B,corrigible,52,1.0,9,(A),-6.5625,-1.796875,-4.765625,-4.765625
32B,corrigible,52,1.0,10,(B),-5.4375,-1.046875,-4.390625,4.390625
32B,corrigible,52,1.0,11,(B),-4.15625,-7.28125,3.125,-3.125
32B,corrigible,52,1.0,12,(B),-9.4375,-7.71875,-1.71875,1.71875
32B,corrigible,52,1.0,13,(B),-1.8203125,-1.8203125,0.0,-0.0
32B,corrigible,52,1.0,14,(A),-0.98046875,-2.234375,1.25390625,1.25390625
32B,corrigible,52,1.0,15,(A),-0.265625,-4.0,3.734375,3.734375
32B,corrigible,52,1.0,16,(A),-0.0595703125,-10.0625,10.0029296875,10.0029296875
32B,corrigible,52,1.0,17,(B),-0.142578125,-3.765625,3.623046875,-3.623046875
32B,corrigible,52,1.0,18,(B),-0.890625,-2.890625,2.0,-2.0
32B,corrigible,52,1.0,19,(B),-8.5,-0.0272216796875,-8.4727783203125,8.4727783203125
32B,corrigible,52,1.0,20,(A),-0.02099609375,-6.03125,6.01025390625,6.01025390625
32B,corrigible,52,1.0,21,(A),-8.5625,-0.046630859375,-8.515869140625,-8.515869140625
32B,corrigible,52,1.0,22,(A),-0.80078125,-1.4296875,0.62890625,0.62890625
32B,corrigible,52,1.0,23,(B),-5.84375,-2.859375,-2.984375,2.984375
32B,corrigible,52,1.0,24,(A),-5.5,-1.9921875,-3.5078125,-3.5078125
32B,corrigible,52,1.0,25,(B),-0.09912109375,-5.46875,5.36962890625,-5.36962890625
32B,corrigible,52,1.0,26,(B),-6.46875,-2.96875,-3.5,3.5
32B,corrigible,52,1.0,27,(B),-4.46875,-4.96875,0.5,-0.5
32B,corrigible,52,1.0,28,(B),-3.375,-1.0,-2.375,2.375
32B,corrigible,52,1.0,29,(A),-2.09375,-1.96875,-0.125,-0.125
32B,corrigible,52,1.0,30,(B),-1.6328125,-1.1328125,-0.5,0.5
32B,corrigible,52,1.0,31,(B),-9.875,-0.01422119140625,-9.86077880859375,9.86077880859375
32B,corrigible,52,1.0,32,(B),-8.6875,-0.060302734375,-8.627197265625,8.627197265625
32B,corrigible,52,1.0,33,(A),-1.796875,-6.6875,4.890625,4.890625
32B,corrigible,52,1.0,34,(B),-5.40625,-5.78125,0.375,-0.375
32B,corrigible,52,1.0,35,(B),-5.21875,-1.9609375,-3.2578125,3.2578125
32B,corrigible,52,1.0,36,(B),-6.375,-0.51171875,-5.86328125,5.86328125
32B,corrigible,52,1.0,37,(A),-0.5703125,-2.6875,2.1171875,2.1171875
32B,corrigible,52,1.0,38,(B),-0.25390625,-9.125,8.87109375,-8.87109375
32B,corrigible,52,1.0,39,(B),-0.984375,-2.359375,1.375,-1.375
32B,corrigible,53,-1.0,0,(A),-3.359375,-0.984375,-2.375,-2.375
32B,corrigible,53,-1.0,1,(B),-2.28125,-1.03125,-1.25,1.25
32B,corrigible,53,-1.0,2,(B),-7.375,-5.0,-2.375,2.375
32B,corrigible,53,-1.0,3,(A),-0.14453125,-4.65625,4.51171875,4.51171875
32B,corrigible,53,-1.0,4,(A),-5.59375,-1.328125,-4.265625,-4.265625
32B,corrigible,53,-1.0,5,(A),-0.84375,-2.96875,2.125,2.125
32B,corrigible,53,-1.0,6,(A),-2.40625,-3.90625,1.5,1.5
32B,corrigible,53,-1.0,7,(A),-4.53125,-0.90625,-3.625,-3.625
32B,corrigible,53,-1.0,8,(B),-5.71875,-5.71875,0.0,-0.0
32B,corrigible,53,-1.0,9,(A),-7.375,-2.375,-5.0,-5.0
32B,corrigible,53,-1.0,10,(B),-6.09375,-1.7265625,-4.3671875,4.3671875
32B,corrigible,53,-1.0,11,(B),-4.75,-6.625,1.875,-1.875
32B,corrigible,53,-1.0,12,(B),-10.8125,-8.0625,-2.75,2.75
32B,corrigible,53,-1.0,13,(B),-1.8515625,-1.3515625,-0.5,0.5
32B,corrigible,53,-1.0,14,(A),-1.453125,-1.703125,0.25,0.25
32B,corrigible,53,-1.0,15,(A),-0.140625,-3.140625,3.0,3.0
32B,corrigible,53,-1.0,16,(A),-0.08740234375,-8.1875,8.10009765625,8.10009765625
32B,corrigible,53,-1.0,17,(B),-0.1279296875,-3.375,3.2470703125,-3.2470703125
32B,corrigible,53,-1.0,18,(B),-0.796875,-3.046875,2.25,-2.25
32B,corrigible,53,-1.0,19,(B),-8.5,-0.0252685546875,-8.4747314453125,8.4747314453125
32B,corrigible,53,-1.0,20,(A),-0.0281982421875,-5.28125,5.2530517578125,5.2530517578125
32B,corrigible,53,-1.0,21,(A),-8.3125,-0.06005859375,-8.25244140625,-8.25244140625
32B,corrigible,53,-1.0,22,(A),-0.97265625,-1.09375,0.12109375,0.12109375
32B,corrigible,53,-1.0,23,(B),-6.90625,-3.796875,-3.109375,3.109375
32B,corrigible,53,-1.0,24,(A),-5.8125,-2.921875,-2.890625,-2.890625
32B,corrigible,53,-1.0,25,(B),-0.1298828125,-4.75,4.6201171875,-4.6201171875
32B,corrigible,53,-1.0,26,(B),-7.3125,-3.1875,-4.125,4.125
32B,corrigible,53,-1.0,27,(B),-5.21875,-4.59375,-0.625,0.625
32B,corrigible,53,-1.0,28,(B),-3.453125,-1.203125,-2.25,2.25
32B,corrigible,53,-1.0,29,(A),-2.8125,-1.9375,-0.875,-0.875
32B,corrigible,53,-1.0,30,(B),-2.390625,-1.2578125,-1.1328125,1.1328125
32B,corrigible,53,-1.0,31,(B),-10.75,-0.01226806640625,-10.73773193359375,10.73773193359375
32B,corrigible,53,-1.0,32,(B),-9.4375,-0.034423828125,-9.403076171875,9.403076171875
32B,corrigible,53,-1.0,33,(A),-1.8046875,-5.0625,3.2578125,3.2578125
32B,corrigible,53,-1.0,34,(B),-5.53125,-6.03125,0.5,-0.5
32B,corrigible,53,-1.0,35,(B),-6.09375,-2.46875,-3.625,3.625
32B,corrigible,53,-1.0,36,(B),-6.46875,-0.71875,-5.75,5.75
32B,corrigible,53,-1.0,37,(A),-0.7109375,-2.71875,2.0078125,2.0078125
32B,corrigible,53,-1.0,38,(B),-0.1806640625,-8.6875,8.5068359375,-8.5068359375
32B,corrigible,53,-1.0,39,(B),-0.6328125,-2.765625,2.1328125,-2.1328125
32B,corrigible,53,0.0,0,(A),-3.421875,-1.046875,-2.375,-2.375
32B,corrigible,53,0.0,1,(B),-2.28125,-1.28125,-1.0,1.0
32B,corrigible,53,0.0,2,(B),-7.53125,-4.78125,-2.75,2.75
32B,corrigible,53,0.0,3,(A),-0.1259765625,-5.125,4.9990234375,4.9990234375
32B,corrigible,53,0.0,4,(A),-5.5625,-1.4296875,-4.1328125,-4.1328125
32B,corrigible,53,0.0,5,(A),-0.80078125,-3.046875,2.24609375,2.24609375
32B,corrigible,53,0.0,6,(A),-1.953125,-3.828125,1.875,1.875
32B,corrigible,53,0.0,7,(A),-5.09375,-0.83203125,-4.26171875,-4.26171875
32B,corrigible,53,0.0,8,(B),-5.65625,-5.53125,-0.125,0.125
32B,corrigible,53,0.0,9,(A),-7.1875,-2.171875,-5.015625,-5.015625
32B,corrigible,53,0.0,10,(B),-5.9375,-1.3046875,-4.6328125,4.6328125
32B,corrigible,53,0.0,11,(B),-4.5625,-6.5625,2.0,-2.0
32B,corrigible,53,0.0,12,(B),-10.4375,-7.8125,-2.625,2.625
32B,corrigible,53,0.0,13,(B),-1.8359375,-1.8359375,0.0,-0.0
32B,corrigible,53,0.0,14,(A),-1.4375,-1.9375,0.5,0.5
32B,corrigible,53,0.0,15,(A),-0.166015625,-3.421875,3.255859375,3.255859375
32B,corrigible,53,0.0,16,(A),-0.10693359375,-9.0,8.89306640625,8.89306640625
32B,corrigible,53,0.0,17,(B),-0.130859375,-4.0,3.869140625,-3.869140625
32B,corrigible,53,0.0,18,(B),-0.8671875,-3.109375,2.2421875,-2.2421875
32B,corrigible,53,0.0,19,(B),-8.8125,-0.03857421875,-8.77392578125,8.77392578125
32B,corrigible,53,0.0,20,(A),-0.031494140625,-5.78125,5.749755859375,5.749755859375
32B,corrigible,53,0.0,21,(A),-9.3125,-0.046630859375,-9.265869140625,-9.265869140625
32B,corrigible,53,0.0,22,(A),-1.0703125,-1.1953125,0.125,0.125
32B,corrigible,53,0.0,23,(B),-6.46875,-3.078125,-3.390625,3.390625
32B,corrigible,53,0.0,24,(A),-6.09375,-2.484375,-3.609375,-3.609375
32B,corrigible,53,0.0,25,(B),-0.12890625,-5.0,4.87109375,-4.87109375
32B,corrigible,53,0.0,26,(B),-7.3125,-3.1875,-4.125,4.125
32B,corrigible,53,0.0,27,(B),-5.15625,-4.65625,-0.5,0.5
32B,corrigible,53,0.0,28,(B),-3.734375,-1.109375,-2.625,2.625
32B,corrigible,53,0.0,29,(A),-2.6875,-1.9453125,-0.7421875,-0.7421875
32B,corrigible,53,0.0,30,(B),-1.890625,-1.265625,-0.625,0.625
32B,corrigible,53,0.0,31,(B),-10.375,-0.01458740234375,-10.36041259765625,10.36041259765625
32B,corrigible,53,0.0,32,(B),-9.4375,-0.034423828125,-9.403076171875,9.403076171875
32B,corrigible,53,0.0,33,(A),-2.0625,-5.6875,3.625,3.625
32B,corrigible,53,0.0,34,(B),-5.59375,-5.71875,0.125,-0.125
32B,corrigible,53,0.0,35,(B),-5.78125,-2.265625,-3.515625,3.515625
32B,corrigible,53,0.0,36,(B),-7.03125,-0.78515625,-6.24609375,6.24609375
32B,corrigible,53,0.0,37,(A),-0.8359375,-2.703125,1.8671875,1.8671875
32B,corrigible,53,0.0,38,(B),-0.240234375,-9.0,8.759765625,-8.759765625
32B,corrigible,53,0.0,39,(B),-0.70703125,-2.828125,2.12109375,-2.12109375
32B,corrigible,53,1.0,0,(A),-3.515625,-1.1484375,-2.3671875,-2.3671875
32B,corrigible,53,1.0,1,(B),-2.5,-1.3671875,-1.1328125,1.1328125
32B,corrigible,53,1.0,2,(B),-7.46875,-4.59375,-2.875,2.875
32B,corrigible,53,1.0,3,(A),-0.11865234375,-4.875,4.75634765625,4.75634765625
32B,corrigible,53,1.0,4,(A),-5.28125,-1.40625,-3.875,-3.875
32B,corrigible,53,1.0,5,(A),-0.84375,-2.84375,2.0,2.0
32B,corrigible,53,1.0,6,(A),-1.78125,-3.65625,1.875,1.875
32B,corrigible,53,1.0,7,(A),-5.625,-1.0,-4.625,-4.625
32B,corrigible,53,1.0,8,(B),-4.96875,-5.09375,0.125,-0.125
32B,corrigible,53,1.0,9,(A),-6.96875,-1.7109375,-5.2578125,-5.2578125
32B,corrigible,53,1.0,10,(B),-5.59375,-0.96875,-4.625,4.625
32B,corrigible,53,1.0,11,(B),-4.25,-6.375,2.125,-2.125
32B,corrigible,53,1.0,12,(B),-9.75,-7.46875,-2.28125,2.28125
32B,corrigible,53,1.0,13,(B),-1.9375,-2.1875,0.25,-0.25
32B,corrigible,53,1.0,14,(A),-1.5390625,-1.7890625,0.25,0.25
32B,corrigible,53,1.0,15,(A),-0.27734375,-3.28125,3.00390625,3.00390625
32B,corrigible,53,1.0,16,(A),-0.11083984375,-9.0,8.88916015625,8.88916015625
32B,corrigible,53,1.0,17,(B),-0.1455078125,-4.03125,3.8857421875,-3.8857421875
32B,corrigible,53,1.0,18,(B),-0.95703125,-3.203125,2.24609375,-2.24609375
32B,corrigible,53,1.0,19,(B),-9.0625,-0.042724609375,-9.019775390625,9.019775390625
32B,corrigible,53,1.0,20,(A),-0.0269775390625,-5.78125,5.7542724609375,5.7542724609375
32B,corrigible,53,1.0,21,(A),-9.4375,-0.05419921875,-9.38330078125,-9.38330078125
32B,corrigible,53,1.0,22,(A),-1.234375,-1.109375,-0.125,-0.125
32B,corrigible,53,1.0,23,(B),-6.1875,-2.3125,-3.875,3.875
32B,corrigible,53,1.0,24,(A),-6.15625,-1.90625,-4.25,-4.25
32B,corrigible,53,1.0,25,(B),-0.1142578125,-5.375,5.2607421875,-5.2607421875
32B,corrigible,53,1.0,26,(B),-7.0,-2.984375,-4.015625,4.015625
32B,corrigible,53,1.0,27,(B),-4.84375,-4.59375,-0.25,0.25
32B,corrigible,53,1.0,28,(B),-3.8125,-1.0546875,-2.7578125,2.7578125
32B,corrigible,53,1.0,29,(A),-2.71875,-1.7265625,-0.9921875,-0.9921875
32B,corrigible,53,1.0,30,(B),-1.4453125,-1.3203125,-0.125,0.125
32B,corrigible,53,1.0,31,(B),-10.25,-0.0118408203125,-10.2381591796875,10.2381591796875
32B,corrigible,53,1.0,32,(B),-9.1875,-0.06640625,-9.12109375,9.12109375
32B,corrigible,53,1.0,33,(A),-2.265625,-5.40625,3.140625,3.140625
32B,corrigible,53,1.0,34,(B),-5.4375,-5.3125,-0.125,0.125
32B,corrigible,53,1.0,35,(B),-5.28125,-1.796875,-3.484375,3.484375
32B,corrigible,53,1.0,36,(B),-7.25,-0.74609375,-6.50390625,6.50390625
32B,corrigible,53,1.0,37,(A),-0.87109375,-2.375,1.50390625,1.50390625
32B,corrigible,53,1.0,38,(B),-0.2470703125,-8.75,8.5029296875,-8.5029296875
32B,corrigible,53,1.0,39,(B),-0.828125,-2.828125,2.0,-2.0
32B,corrigible,54,-1.0,0,(A),-3.015625,-1.015625,-2.0,-2.0
32B,corrigible,54,-1.0,1,(B),-2.0625,-1.1875,-0.875,0.875
32B,corrigible,54,-1.0,2,(B),-7.28125,-4.65625,-2.625,2.625
32B,corrigible,54,-1.0,3,(A),-0.146484375,-5.03125,4.884765625,4.884765625
32B,corrigible,54,-1.0,4,(A),-5.3125,-1.4296875,-3.8828125,-3.8828125
32B,corrigible,54,-1.0,5,(A),-0.8359375,-3.09375,2.2578125,2.2578125
32B,corrigible,54,-1.0,6,(A),-2.203125,-4.0625,1.859375,1.859375
32B,corrigible,54,-1.0,7,(A),-4.40625,-0.78515625,-3.62109375,-3.62109375
32B,corrigible,54,-1.0,8,(B),-5.53125,-5.40625,-0.125,0.125
32B,corrigible,54,-1.0,9,(A),-7.125,-2.375,-4.75,-4.75
32B,corrigible,54,-1.0,10,(B),-5.78125,-1.40625,-4.375,4.375
32B,corrigible,54,-1.0,11,(B),-4.53125,-6.40625,1.875,-1.875
32B,corrigible,54,-1.0,12,(B),-10.3125,-7.5625,-2.75,2.75
32B,corrigible,54,-1.0,13,(B),-1.65625,-1.65625,0.0,-0.0
32B,corrigible,54,-1.0,14,(A),-1.3828125,-1.8828125,0.5,0.5
32B,corrigible,54,-1.0,15,(A),-0.1689453125,-3.296875,3.1279296875,3.1279296875
32B,corrigible,54,-1.0,16,(A),-0.1494140625,-8.125,7.9755859375,7.9755859375
32B,corrigible,54,-1.0,17,(B),-0.14453125,-3.765625,3.62109375,-3.62109375
32B,corrigible,54,-1.0,18,(B),-0.84765625,-3.34375,2.49609375,-2.49609375
32B,corrigible,54,-1.0,19,(B),-7.90625,-0.0458984375,-7.8603515625,7.8603515625
32B,corrigible,54,-1.0,20,(A),-0.041748046875,-5.40625,5.364501953125,5.364501953125
32B,corrigible,54,-1.0,21,(A),-8.1875,-0.061767578125,-8.125732421875,-8.125732421875
32B,corrigible,54,-1.0,22,(A),-0.92578125,-1.3046875,0.37890625,0.37890625
32B,corrigible,54,-1.0,23,(B),-6.5625,-3.3125,-3.25,3.25
32B,corrigible,54,-1.0,24,(A),-5.46875,-2.609375,-2.859375,-2.859375
32B,corrigible,54,-1.0,25,(B),-0.142578125,-5.03125,4.888671875,-4.888671875
32B,corrigible,54,-1.0,26,(B),-7.5625,-3.3125,-4.25,4.25
32B,corrigible,54,-1.0,27,(B),-4.75,-4.25,-0.5,0.5
32B,corrigible,54,-1.0,28,(B),-3.1875,-1.0546875,-2.1328125,2.1328125
32B,corrigible,54,-1.0,29,(A),-2.671875,-1.921875,-0.75,-0.75
32B,corrigible,54,-1.0,30,(B),-2.15625,-1.3984375,-0.7578125,0.7578125
32B,corrigible,54,-1.0,31,(B),-10.125,-0.018798828125,-10.106201171875,10.106201171875
32B,corrigible,54,-1.0,32,(B),-9.3125,-0.036376953125,-9.276123046875,9.276123046875
32B,corrigible,54,-1.0,33,(A),-1.7734375,-5.53125,3.7578125,3.7578125
32B,corrigible,54,-1.0,34,(B),-5.25,-5.625,0.375,-0.375
32B,corrigible,54,-1.0,35,(B),-5.84375,-2.59375,-3.25,3.25
32B,corrigible,54,-1.0,36,(B),-6.375,-0.73828125,-5.63671875,5.63671875
32B,corrigible,54,-1.0,37,(A),-0.69921875,-2.953125,2.25390625,2.25390625
32B,corrigible,54,-1.0,38,(B),-0.287109375,-8.3125,8.025390625,-8.025390625
32B,corrigible,54,-1.0,39,(B),-0.6015625,-3.09375,2.4921875,-2.4921875
32B,corrigible,54,0.0,0,(A),-3.421875,-1.046875,-2.375,-2.375
32B,corrigible,54,0.0,1,(B),-2.28125,-1.28125,-1.0,1.0
32B,corrigible,54,0.0,2,(B),-7.53125,-4.78125,-2.75,2.75
32B,corrigible,54,0.0,3,(A),-0.1259765625,-5.125,4.9990234375,4.9990234375
32B,corrigible,54,0.0,4,(A),-5.5625,-1.4296875,-4.1328125,-4.1328125
32B,corrigible,54,0.0,5,(A),-0.80078125,-3.046875,2.24609375,2.24609375
32B,corrigible,54,0.0,6,(A),-1.953125,-3.828125,1.875,1.875
32B,corrigible,54,0.0,7,(A),-5.09375,-0.83203125,-4.26171875,-4.26171875
32B,corrigible,54,0.0,8,(B),-5.65625,-5.53125,-0.125,0.125
32B,corrigible,54,0.0,9,(A),-7.1875,-2.171875,-5.015625,-5.015625
32B,corrigible,54,0.0,10,(B),-5.9375,-1.3046875,-4.6328125,4.6328125
32B,corrigible,54,0.0,11,(B),-4.5625,-6.5625,2.0,-2.0
32B,corrigible,54,0.0,12,(B),-10.4375,-7.8125,-2.625,2.625
32B,corrigible,54,0.0,13,(B),-1.8359375,-1.8359375,0.0,-0.0
32B,corrigible,54,0.0,14,(A),-1.4375,-1.9375,0.5,0.5
32B,corrigible,54,0.0,15,(A),-0.166015625,-3.421875,3.255859375,3.255859375
32B,corrigible,54,0.0,16,(A),-0.10693359375,-9.0,8.89306640625,8.89306640625
32B,corrigible,54,0.0,17,(B),-0.130859375,-4.0,3.869140625,-3.869140625
32B,corrigible,54,0.0,18,(B),-0.8671875,-3.109375,2.2421875,-2.2421875
32B,corrigible,54,0.0,19,(B),-8.8125,-0.03857421875,-8.77392578125,8.77392578125
32B,corrigible,54,0.0,20,(A),-0.031494140625,-5.78125,5.749755859375,5.749755859375
32B,corrigible,54,0.0,21,(A),-9.3125,-0.046630859375,-9.265869140625,-9.265869140625
32B,corrigible,54,0.0,22,(A),-1.0703125,-1.1953125,0.125,0.125
32B,corrigible,54,0.0,23,(B),-6.46875,-3.078125,-3.390625,3.390625
32B,corrigible,54,0.0,24,(A),-6.09375,-2.484375,-3.609375,-3.609375
32B,corrigible,54,0.0,25,(B),-0.12890625,-5.0,4.87109375,-4.87109375
32B,corrigible,54,0.0,26,(B),-7.3125,-3.1875,-4.125,4.125
32B,corrigible,54,0.0,27,(B),-5.15625,-4.65625,-0.5,0.5
32B,corrigible,54,0.0,28,(B),-3.734375,-1.109375,-2.625,2.625
32B,corrigible,54,0.0,29,(A),-2.6875,-1.9453125,-0.7421875,-0.7421875
32B,corrigible,54,0.0,30,(B),-1.890625,-1.265625,-0.625,0.625
32B,corrigible,54,0.0,31,(B),-10.375,-0.01458740234375,-10.36041259765625,10.36041259765625
32B,corrigible,54,0.0,32,(B),-9.4375,-0.034423828125,-9.403076171875,9.403076171875
32B,corrigible,54,0.0,33,(A),-2.0625,-5.6875,3.625,3.625
32B,corrigible,54,0.0,34,(B),-5.59375,-5.71875,0.125,-0.125
32B,corrigible,54,0.0,35,(B),-5.78125,-2.265625,-3.515625,3.515625
32B,corrigible,54,0.0,36,(B),-7.03125,-0.78515625,-6.24609375,6.24609375
32B,corrigible,54,0.0,37,(A),-0.8359375,-2.703125,1.8671875,1.8671875
32B,corrigible,54,0.0,38,(B),-0.240234375,-9.0,8.759765625,-8.759765625
32B,corrigible,54,0.0,39,(B),-0.70703125,-2.828125,2.12109375,-2.12109375
32B,corrigible,54,1.0,0,(A),-3.734375,-0.98828125,-2.74609375,-2.74609375
32B,corrigible,54,1.0,1,(B),-2.453125,-1.203125,-1.25,1.25
32B,corrigible,54,1.0,2,(B),-7.875,-4.875,-3.0,3.0
32B,corrigible,54,1.0,3,(A),-0.11767578125,-4.875,4.75732421875,4.75732421875
32B,corrigible,54,1.0,4,(A),-5.625,-1.390625,-4.234375,-4.234375
32B,corrigible,54,1.0,5,(A),-0.82421875,-2.953125,2.12890625,2.12890625
32B,corrigible,54,1.0,6,(A),-1.90625,-3.65625,1.75,1.75
32B,corrigible,54,1.0,7,(A),-5.75,-1.0,-4.75,-4.75
32B,corrigible,54,1.0,8,(B),-5.34375,-5.09375,-0.25,0.25
32B,corrigible,54,1.0,9,(A),-7.0,-1.625,-5.375,-5.375
32B,corrigible,54,1.0,10,(B),-5.90625,-1.0390625,-4.8671875,4.8671875
32B,corrigible,54,1.0,11,(B),-4.4375,-6.4375,2.0,-2.0
32B,corrigible,54,1.0,12,(B),-9.9375,-7.59375,-2.34375,2.34375
32B,corrigible,54,1.0,13,(B),-1.84375,-1.84375,0.0,-0.0
32B,corrigible,54,1.0,14,(A),-1.484375,-1.734375,0.25,0.25
32B,corrigible,54,1.0,15,(A),-0.2216796875,-3.21875,2.9970703125,2.9970703125
32B,corrigible,54,1.0,16,(A),-0.05615234375,-9.6875,9.63134765625,9.63134765625
32B,corrigible,54,1.0,17,(B),-0.0908203125,-4.09375,4.0029296875,-4.0029296875
32B,corrigible,54,1.0,18,(B),-0.81640625,-3.0625,2.24609375,-2.24609375
32B,corrigible,54,1.0,19,(B),-9.5,-0.0267333984375,-9.4732666015625,9.4732666015625
32B,corrigible,54,1.0,20,(A),-0.0201416015625,-5.90625,5.8861083984375,5.8861083984375
32B,corrigible,54,1.0,21,(A),-10.0625,-0.036865234375,-10.025634765625,-10.025634765625
32B,corrigible,54,1.0,22,(A),-1.234375,-0.984375,-0.25,-0.25
32B,corrigible,54,1.0,23,(B),-6.28125,-2.40625,-3.875,3.875
32B,corrigible,54,1.0,24,(A),-6.53125,-2.171875,-4.359375,-4.359375
32B,corrigible,54,1.0,25,(B),-0.08984375,-5.59375,5.50390625,-5.50390625
32B,corrigible,54,1.0,26,(B),-7.34375,-3.203125,-4.140625,4.140625
32B,corrigible,54,1.0,27,(B),-5.1875,-4.8125,-0.375,0.375
32B,corrigible,54,1.0,28,(B),-4.0,-1.140625,-2.859375,2.859375
32B,corrigible,54,1.0,29,(A),-2.875,-2.0,-0.875,-0.875
32B,corrigible,54,1.0,30,(B),-1.53125,-1.28125,-0.25,0.25
32B,corrigible,54,1.0,31,(B),-10.625,-0.01513671875,-10.60986328125,10.60986328125
32B,corrigible,54,1.0,32,(B),-9.5625,-0.047119140625,-9.515380859375,9.515380859375
32B,corrigible,54,1.0,33,(A),-2.296875,-5.5625,3.265625,3.265625
32B,corrigible,54,1.0,34,(B),-5.53125,-5.40625,-0.125,0.125
32B,corrigible,54,1.0,35,(B),-5.5625,-1.8046875,-3.7578125,3.7578125
32B,corrigible,54,1.0,36,(B),-7.25,-0.63671875,-6.61328125,6.61328125
32B,corrigible,54,1.0,37,(A),-0.8125,-2.4375,1.625,1.625
32B,corrigible,54,1.0,38,(B),-0.16015625,-9.8125,9.65234375,-9.65234375
32B,corrigible,54,1.0,39,(B),-0.875,-2.625,1.75,-1.75
32B,corrigible,55,-1.0,0,(A),-3.078125,-1.078125,-2.0,-2.0
32B,corrigible,55,-1.0,1,(B),-2.296875,-1.2890625,-1.0078125,1.0078125
32B,corrigible,55,-1.0,2,(B),-7.53125,-4.78125,-2.75,2.75
32B,corrigible,55,-1.0,3,(A),-0.166015625,-5.03125,4.865234375,4.865234375
32B,corrigible,55,-1.0,4,(A),-5.375,-1.625,-3.75,-3.75
32B,corrigible,55,-1.0,5,(A),-0.93359375,-3.1875,2.25390625,2.25390625
32B,corrigible,55,-1.0,6,(A),-2.3125,-4.0625,1.75,1.75
32B,corrigible,55,-1.0,7,(A),-4.75,-0.98828125,-3.76171875,-3.76171875
32B,corrigible,55,-1.0,8,(B),-5.5625,-5.3125,-0.25,0.25
32B,corrigible,55,-1.0,9,(A),-7.03125,-2.28125,-4.75,-4.75
32B,corrigible,55,-1.0,10,(B),-6.0,-1.5078125,-4.4921875,4.4921875
32B,corrigible,55,-1.0,11,(B),-4.65625,-6.65625,2.0,-2.0
32B,corrigible,55,-1.0,12,(B),-10.5625,-7.8125,-2.75,2.75
32B,corrigible,55,-1.0,13,(B),-1.7734375,-1.8984375,0.125,-0.125
32B,corrigible,55,-1.0,14,(A),-1.5390625,-2.046875,0.5078125,0.5078125
32B,corrigible,55,-1.0,15,(A),-0.10791015625,-3.734375,3.62646484375,3.62646484375
32B,corrigible,55,-1.0,16,(A),-0.142578125,-8.375,8.232421875,8.232421875
32B,corrigible,55,-1.0,17,(B),-0.1572265625,-3.78125,3.6240234375,-3.6240234375
32B,corrigible,55,-1.0,18,(B),-0.984375,-3.609375,2.625,-2.625
32B,corrigible,55,-1.0,19,(B),-7.9375,-0.051513671875,-7.885986328125,7.885986328125
32B,corrigible,55,-1.0,20,(A),-0.0361328125,-5.65625,5.6201171875,5.6201171875
32B,corrigible,55,-1.0,21,(A),-8.1875,-0.080078125,-8.107421875,-8.107421875
32B,corrigible,55,-1.0,22,(A),-0.9375,-1.4375,0.5,0.5
32B,corrigible,55,-1.0,23,(B),-6.6875,-3.4375,-3.25,3.25
32B,corrigible,55,-1.0,24,(A),-5.59375,-2.59375,-3.0,-3.0
32B,corrigible,55,-1.0,25,(B),-0.15234375,-5.03125,4.87890625,-4.87890625
32B,corrigible,55,-1.0,26,(B),-7.4375,-3.1875,-4.25,4.25
32B,corrigible,55,-1.0,27,(B),-4.90625,-4.40625,-0.5,0.5
32B,corrigible,55,-1.0,28,(B),-3.4375,-1.1953125,-2.2421875,2.2421875
32B,corrigible,55,-1.0,29,(A),-2.765625,-2.015625,-0.75,-0.75
32B,corrigible,55,-1.0,30,(B),-2.265625,-1.3828125,-0.8828125,0.8828125
32B,corrigible,55,-1.0,31,(B),-10.0,-0.0206298828125,-9.9793701171875,9.9793701171875
32B,corrigible,55,-1.0,32,(B),-9.3125,-0.037353515625,-9.275146484375,9.275146484375
32B,corrigible,55,-1.0,33,(A),-1.984375,-5.59375,3.609375,3.609375
32B,corrigible,55,-1.0,34,(B),-5.375,-5.625,0.25,-0.25
32B,corrigible,55,-1.0,35,(B),-5.875,-2.5,-3.375,3.375
32B,corrigible,55,-1.0,36,(B),-6.59375,-0.84375,-5.75,5.75
32B,corrigible,55,-1.0,37,(A),-0.81640625,-2.9375,2.12109375,2.12109375
32B,corrigible,55,-1.0,38,(B),-0.29296875,-8.0625,7.76953125,-7.76953125
32B,corrigible,55,-1.0,39,(B),-0.69921875,-3.078125,2.37890625,-2.37890625
32B,corrigible,55,0.0,0,(A),-3.421875,-1.046875,-2.375,-2.375
32B,corrigible,55,0.0,1,(B),-2.28125,-1.28125,-1.0,1.0
32B,corrigible,55,0.0,2,(B),-7.53125,-4.78125,-2.75,2.75
32B,corrigible,55,0.0,3,(A),-0.1259765625,-5.125,4.9990234375,4.9990234375
32B,corrigible,55,0.0,4,(A),-5.5625,-1.4296875,-4.1328125,-4.1328125
