model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
8B,corrigible,30,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,30,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,30,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,30,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,30,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,30,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,30,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,30,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,30,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,30,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,30,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,30,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,30,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,30,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,30,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,30,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,30,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,30,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,30,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,30,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,30,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,30,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,30,1.0,0,(A),-2.390625,-1.3984375,-0.9921875,-0.9921875
8B,corrigible,30,1.0,1,(B),-0.482421875,-6.59375,6.111328125,-6.111328125
8B,corrigible,30,1.0,2,(B),-9.8125,-0.3359375,-9.4765625,9.4765625
8B,corrigible,30,1.0,3,(A),-2.9375,-4.1875,1.25,1.25
8B,corrigible,30,1.0,4,(A),-16.125,-6.4375,-9.6875,-9.6875
8B,corrigible,30,1.0,5,(A),-1.5234375,-3.640625,2.1171875,2.1171875
8B,corrigible,30,1.0,6,(A),-14.375,-9.125,-5.25,-5.25
8B,corrigible,30,1.0,7,(A),-17.25,-4.0,-13.25,-13.25
8B,corrigible,30,1.0,8,(B),-9.5,-2.109375,-7.390625,7.390625
8B,corrigible,30,1.0,9,(A),-11.25,-0.474609375,-10.775390625,-10.775390625
8B,corrigible,30,1.0,10,(B),-7.90625,-2.65625,-5.25,5.25
8B,corrigible,30,1.0,11,(B),-1.0,-4.625,3.625,-3.625
8B,corrigible,30,1.0,12,(B),-11.0,-0.349609375,-10.650390625,10.650390625
8B,corrigible,30,1.0,13,(B),-2.65625,-7.90625,5.25,-5.25
8B,corrigible,30,1.0,14,(A),-11.4375,-4.4375,-7.0,-7.0
8B,corrigible,30,1.0,15,(A),-0.000347137451171875,-8.25,8.249652862548828,8.249652862548828
8B,corrigible,30,1.0,16,(A),-0.00579833984375,-8.375,8.36920166015625,8.36920166015625
8B,corrigible,30,1.0,17,(B),-0.0927734375,-3.71875,3.6259765625,-3.6259765625
8B,corrigible,30,1.0,18,(B),-0.6953125,-1.4453125,0.75,-0.75
8B,corrigible,30,1.0,19,(B),-19.0,-0.0035552978515625,-18.996444702148438,18.996444702148438
8B,corrigible,30,1.0,20,(A),-0.009765625,-7.25,7.240234375,7.240234375
8B,corrigible,30,1.0,21,(A),-14.375,-1.71875,-12.65625,-12.65625
8B,corrigible,30,1.0,22,(A),-10.9375,-3.40625,-7.53125,-7.53125
8B,corrigible,30,1.0,23,(B),-11.1875,-2.921875,-8.265625,8.265625
8B,corrigible,30,1.0,24,(A),-2.703125,-5.1875,2.484375,2.484375
8B,corrigible,30,1.0,25,(B),-1.046875,-1.171875,0.125,-0.125
8B,corrigible,30,1.0,26,(B),-9.5,-0.1240234375,-9.3759765625,9.3759765625
8B,corrigible,30,1.0,27,(B),-2.171875,-7.28125,5.109375,-5.109375
8B,corrigible,30,1.0,28,(B),-9.5625,-11.8125,2.25,-2.25
8B,corrigible,30,1.0,29,(A),-14.125,-4.71875,-9.40625,-9.40625
8B,corrigible,30,1.0,30,(B),-8.1875,-10.8125,2.625,-2.625
8B,corrigible,30,1.0,31,(B),-9.0,-0.003021240234375,-8.996978759765625,8.996978759765625
8B,corrigible,30,1.0,32,(B),-12.25,-3.359375,-8.890625,8.890625
8B,corrigible,30,1.0,33,(A),-1.3671875,-5.375,4.0078125,4.0078125
8B,corrigible,30,1.0,34,(B),-9.375,-2.359375,-7.015625,7.015625
8B,corrigible,30,1.0,35,(B),-2.453125,-0.828125,-1.625,1.625
8B,corrigible,30,1.0,36,(B),-5.875,-2.125,-3.75,3.75
8B,corrigible,30,1.0,37,(A),-4.875,-0.140625,-4.734375,-4.734375
8B,corrigible,30,1.0,38,(B),-0.035400390625,-5.53125,5.495849609375,-5.495849609375
8B,corrigible,30,1.0,39,(B),-0.84375,-8.6875,7.84375,-7.84375
8B,corrigible,31,-1.0,0,(A),-2.703125,-1.1953125,-1.5078125,-1.5078125
8B,corrigible,31,-1.0,1,(B),-0.0810546875,-6.71875,6.6376953125,-6.6376953125
8B,corrigible,31,-1.0,2,(B),-11.0,-0.134765625,-10.865234375,10.865234375
8B,corrigible,31,-1.0,3,(A),-3.375,-4.5,1.125,1.125
8B,corrigible,31,-1.0,4,(A),-18.0,-8.0625,-9.9375,-9.9375
8B,corrigible,31,-1.0,5,(A),-0.95703125,-3.828125,2.87109375,2.87109375
8B,corrigible,31,-1.0,6,(A),-16.875,-11.125,-5.75,-5.75
8B,corrigible,31,-1.0,7,(A),-18.375,-4.5625,-13.8125,-13.8125
8B,corrigible,31,-1.0,8,(B),-11.125,-3.109375,-8.015625,8.015625
8B,corrigible,31,-1.0,9,(A),-12.625,-0.75,-11.875,-11.875
8B,corrigible,31,-1.0,10,(B),-9.6875,-3.90625,-5.78125,5.78125
8B,corrigible,31,-1.0,11,(B),-1.1328125,-5.25,4.1171875,-4.1171875
8B,corrigible,31,-1.0,12,(B),-12.375,-0.09521484375,-12.27978515625,12.27978515625
8B,corrigible,31,-1.0,13,(B),-4.03125,-8.6875,4.65625,-4.65625
8B,corrigible,31,-1.0,14,(A),-13.25,-5.03125,-8.21875,-8.21875
8B,corrigible,31,-1.0,15,(A),-7.915496826171875e-05,-9.5,9.499920845031738,9.499920845031738
8B,corrigible,31,-1.0,16,(A),-0.00555419921875,-10.0,9.99444580078125,9.99444580078125
8B,corrigible,31,-1.0,17,(B),-0.1103515625,-3.859375,3.7490234375,-3.7490234375
8B,corrigible,31,-1.0,18,(B),-0.58203125,-1.8359375,1.25390625,-1.25390625
8B,corrigible,31,-1.0,19,(B),-19.75,-0.003204345703125,-19.746795654296875,19.746795654296875
8B,corrigible,31,-1.0,20,(A),-0.006378173828125,-7.625,7.618621826171875,7.618621826171875
8B,corrigible,31,-1.0,21,(A),-15.5,-1.7734375,-13.7265625,-13.7265625
8B,corrigible,31,-1.0,22,(A),-12.4375,-3.8125,-8.625,-8.625
8B,corrigible,31,-1.0,23,(B),-13.625,-5.03125,-8.59375,8.59375
8B,corrigible,31,-1.0,24,(A),-1.453125,-4.9375,3.484375,3.484375
8B,corrigible,31,-1.0,25,(B),-0.75390625,-0.87890625,0.125,-0.125
8B,corrigible,31,-1.0,26,(B),-11.1875,-0.08544921875,-11.10205078125,11.10205078125
8B,corrigible,31,-1.0,27,(B),-3.0625,-8.6875,5.625,-5.625
8B,corrigible,31,-1.0,28,(B),-11.4375,-13.0625,1.625,-1.625
8B,corrigible,31,-1.0,29,(A),-16.25,-6.125,-10.125,-10.125
8B,corrigible,31,-1.0,30,(B),-10.375,-13.25,2.875,-2.875
8B,corrigible,31,-1.0,31,(B),-11.25,-0.00173187255859375,-11.248268127441406,11.248268127441406
8B,corrigible,31,-1.0,32,(B),-14.125,-3.875,-10.25,10.25
8B,corrigible,31,-1.0,33,(A),-1.390625,-5.875,4.484375,4.484375
8B,corrigible,31,-1.0,34,(B),-11.25,-3.984375,-7.265625,7.265625
8B,corrigible,31,-1.0,35,(B),-2.03125,-0.53515625,-1.49609375,1.49609375
8B,corrigible,31,-1.0,36,(B),-6.9375,-2.828125,-4.109375,4.109375
8B,corrigible,31,-1.0,37,(A),-5.8125,-0.05712890625,-5.75537109375,-5.75537109375
8B,corrigible,31,-1.0,38,(B),-0.00848388671875,-7.0,6.99151611328125,-6.99151611328125
8B,corrigible,31,-1.0,39,(B),-0.94921875,-9.5625,8.61328125,-8.61328125
8B,corrigible,31,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,31,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,31,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,31,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,31,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,31,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,31,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,31,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,31,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,31,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,31,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,31,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,31,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,31,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,31,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,31,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,31,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,31,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,31,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,31,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,31,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,31,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,31,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,31,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,31,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,31,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,31,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,31,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,31,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,31,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,31,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,31,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,31,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,31,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,31,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,31,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,31,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,31,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,31,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,31,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,31,1.0,0,(A),-2.21875,-1.21875,-1.0,-1.0
8B,corrigible,31,1.0,1,(B),-0.208984375,-6.34375,6.134765625,-6.134765625
8B,corrigible,31,1.0,2,(B),-9.5,-0.2265625,-9.2734375,9.2734375
8B,corrigible,31,1.0,3,(A),-2.859375,-3.984375,1.125,1.125
8B,corrigible,31,1.0,4,(A),-15.8125,-6.0625,-9.75,-9.75
8B,corrigible,31,1.0,5,(A),-1.21875,-3.46875,2.25,2.25
8B,corrigible,31,1.0,6,(A),-14.125,-8.75,-5.375,-5.375
8B,corrigible,31,1.0,7,(A),-17.375,-3.6875,-13.6875,-13.6875
8B,corrigible,31,1.0,8,(B),-9.0625,-1.7109375,-7.3515625,7.3515625
8B,corrigible,31,1.0,9,(A),-11.0,-0.400390625,-10.599609375,-10.599609375
8B,corrigible,31,1.0,10,(B),-7.78125,-2.515625,-5.265625,5.265625
8B,corrigible,31,1.0,11,(B),-0.67578125,-4.1875,3.51171875,-3.51171875
8B,corrigible,31,1.0,12,(B),-10.5,-0.23828125,-10.26171875,10.26171875
8B,corrigible,31,1.0,13,(B),-2.21875,-7.21875,5.0,-5.0
8B,corrigible,31,1.0,14,(A),-10.75,-3.96875,-6.78125,-6.78125
8B,corrigible,31,1.0,15,(A),-0.000308990478515625,-8.25,8.249691009521484,8.249691009521484
8B,corrigible,31,1.0,16,(A),-0.00469970703125,-8.25,8.24530029296875,8.24530029296875
8B,corrigible,31,1.0,17,(B),-0.07861328125,-3.578125,3.49951171875,-3.49951171875
8B,corrigible,31,1.0,18,(B),-0.56640625,-1.4453125,0.87890625,-0.87890625
8B,corrigible,31,1.0,19,(B),-18.875,-0.0030975341796875,-18.871902465820312,18.871902465820312
8B,corrigible,31,1.0,20,(A),-0.00677490234375,-7.125,7.11822509765625,7.11822509765625
8B,corrigible,31,1.0,21,(A),-14.0625,-1.28125,-12.78125,-12.78125
8B,corrigible,31,1.0,22,(A),-10.125,-2.734375,-7.390625,-7.390625
8B,corrigible,31,1.0,23,(B),-10.8125,-2.6875,-8.125,8.125
8B,corrigible,31,1.0,24,(A),-2.265625,-4.90625,2.640625,2.640625
8B,corrigible,31,1.0,25,(B),-0.9765625,-1.2265625,0.25,-0.25
8B,corrigible,31,1.0,26,(B),-9.375,-0.11865234375,-9.25634765625,9.25634765625
8B,corrigible,31,1.0,27,(B),-1.765625,-6.875,5.109375,-5.109375
8B,corrigible,31,1.0,28,(B),-8.5625,-10.9375,2.375,-2.375
8B,corrigible,31,1.0,29,(A),-13.5,-4.25,-9.25,-9.25
8B,corrigible,31,1.0,30,(B),-7.65625,-9.9375,2.28125,-2.28125
8B,corrigible,31,1.0,31,(B),-8.5,-0.00408935546875,-8.49591064453125,8.49591064453125
8B,corrigible,31,1.0,32,(B),-12.375,-3.609375,-8.765625,8.765625
8B,corrigible,31,1.0,33,(A),-1.03125,-5.15625,4.125,4.125
8B,corrigible,31,1.0,34,(B),-8.875,-2.234375,-6.640625,6.640625
8B,corrigible,31,1.0,35,(B),-2.03125,-0.66015625,-1.37109375,1.37109375
8B,corrigible,31,1.0,36,(B),-5.625,-1.859375,-3.765625,3.765625
8B,corrigible,31,1.0,37,(A),-4.75,-0.10986328125,-4.64013671875,-4.64013671875
8B,corrigible,31,1.0,38,(B),-0.0205078125,-5.53125,5.5107421875,-5.5107421875
8B,corrigible,31,1.0,39,(B),-0.68359375,-8.1875,7.50390625,-7.50390625
8B,corrigible,32,-1.0,0,(A),-2.5,-1.75,-0.75,-0.75
8B,corrigible,32,-1.0,1,(B),-0.0927734375,-7.71875,7.6259765625,-7.6259765625
8B,corrigible,32,-1.0,2,(B),-10.375,-0.2373046875,-10.1376953125,10.1376953125
8B,corrigible,32,-1.0,3,(A),-3.34375,-5.71875,2.375,2.375
8B,corrigible,32,-1.0,4,(A),-18.5,-8.9375,-9.5625,-9.5625
8B,corrigible,32,-1.0,5,(A),-0.8359375,-4.84375,4.0078125,4.0078125
8B,corrigible,32,-1.0,6,(A),-17.125,-11.875,-5.25,-5.25
8B,corrigible,32,-1.0,7,(A),-18.5,-5.21875,-13.28125,-13.28125
8B,corrigible,32,-1.0,8,(B),-11.125,-3.609375,-7.515625,7.515625
8B,corrigible,32,-1.0,9,(A),-12.3125,-1.0390625,-11.2734375,-11.2734375
8B,corrigible,32,-1.0,10,(B),-9.625,-4.375,-5.25,5.25
8B,corrigible,32,-1.0,11,(B),-0.99609375,-6.0,5.00390625,-5.00390625
8B,corrigible,32,-1.0,12,(B),-11.875,-0.1435546875,-11.7314453125,11.7314453125
8B,corrigible,32,-1.0,13,(B),-3.546875,-9.8125,6.265625,-6.265625
8B,corrigible,32,-1.0,14,(A),-13.25,-5.90625,-7.34375,-7.34375
8B,corrigible,32,-1.0,15,(A),-3.8623809814453125e-05,-10.25,10.249961376190186,10.249961376190186
8B,corrigible,32,-1.0,16,(A),-0.00335693359375,-10.875,10.87164306640625,10.87164306640625
8B,corrigible,32,-1.0,17,(B),-0.08056640625,-4.59375,4.51318359375,-4.51318359375
8B,corrigible,32,-1.0,18,(B),-0.54296875,-2.046875,1.50390625,-1.50390625
8B,corrigible,32,-1.0,19,(B),-19.75,-0.00390625,-19.74609375,19.74609375
8B,corrigible,32,-1.0,20,(A),-0.00384521484375,-8.625,8.62115478515625,8.62115478515625
8B,corrigible,32,-1.0,21,(A),-15.8125,-2.15625,-13.65625,-13.65625
8B,corrigible,32,-1.0,22,(A),-12.6875,-4.78125,-7.90625,-7.90625
8B,corrigible,32,-1.0,23,(B),-13.625,-5.53125,-8.09375,8.09375
8B,corrigible,32,-1.0,24,(A),-1.515625,-6.15625,4.640625,4.640625
8B,corrigible,32,-1.0,25,(B),-0.57421875,-1.1953125,0.62109375,-0.62109375
8B,corrigible,32,-1.0,26,(B),-10.75,-0.1337890625,-10.6162109375,10.6162109375
8B,corrigible,32,-1.0,27,(B),-2.734375,-9.625,6.890625,-6.890625
8B,corrigible,32,-1.0,28,(B),-11.1875,-14.5625,3.375,-3.375
8B,corrigible,32,-1.0,29,(A),-16.125,-6.75,-9.375,-9.375
8B,corrigible,32,-1.0,30,(B),-10.0,-14.25,4.25,-4.25
8B,corrigible,32,-1.0,31,(B),-10.5,-0.0021820068359375,-10.497817993164062,10.497817993164062
8B,corrigible,32,-1.0,32,(B),-14.1875,-4.5625,-9.625,9.625
8B,corrigible,32,-1.0,33,(A),-1.203125,-6.6875,5.484375,5.484375
8B,corrigible,32,-1.0,34,(B),-10.875,-4.28125,-6.59375,6.59375
8B,corrigible,32,-1.0,35,(B),-1.5390625,-0.7890625,-0.75,0.75
8B,corrigible,32,-1.0,36,(B),-6.5625,-3.421875,-3.140625,3.140625
8B,corrigible,32,-1.0,37,(A),-5.5625,-0.07177734375,-5.49072265625,-5.49072265625
8B,corrigible,32,-1.0,38,(B),-0.0072021484375,-7.75,7.7427978515625,-7.7427978515625
8B,corrigible,32,-1.0,39,(B),-0.67578125,-10.5625,9.88671875,-9.88671875
8B,corrigible,32,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,32,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,32,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,32,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,32,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,32,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,32,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,32,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,32,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,32,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,32,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,32,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,32,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,32,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,32,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,32,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,32,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,32,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,32,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,32,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,32,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,32,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,32,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,32,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,32,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,32,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,32,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,32,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,32,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,32,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,32,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,32,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,32,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,32,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,32,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,32,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,32,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,32,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,32,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,32,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,32,1.0,0,(A),-2.421875,-0.796875,-1.625,-1.625
8B,corrigible,32,1.0,1,(B),-0.169921875,-5.53125,5.361328125,-5.361328125
8B,corrigible,32,1.0,2,(B),-9.75,-0.1494140625,-9.6005859375,9.6005859375
8B,corrigible,32,1.0,3,(A),-2.9375,-3.0625,0.125,0.125
8B,corrigible,32,1.0,4,(A),-15.6875,-5.59375,-10.09375,-10.09375
8B,corrigible,32,1.0,5,(A),-1.1640625,-2.65625,1.4921875,1.4921875
8B,corrigible,32,1.0,6,(A),-14.0,-8.25,-5.75,-5.75
8B,corrigible,32,1.0,7,(A),-16.5,-3.015625,-13.484375,-13.484375
8B,corrigible,32,1.0,8,(B),-9.0625,-1.2109375,-7.8515625,7.8515625
8B,corrigible,32,1.0,9,(A),-11.1875,-0.306640625,-10.880859375,-10.880859375
8B,corrigible,32,1.0,10,(B),-7.8125,-2.3125,-5.5,5.5
8B,corrigible,32,1.0,11,(B),-0.671875,-3.421875,2.75,-2.75
8B,corrigible,32,1.0,12,(B),-10.8125,-0.1630859375,-10.6494140625,10.6494140625
8B,corrigible,32,1.0,13,(B),-2.015625,-5.78125,3.765625,-3.765625
8B,corrigible,32,1.0,14,(A),-10.375,-3.28125,-7.09375,-7.09375
8B,corrigible,32,1.0,15,(A),-0.000606536865234375,-7.5,7.499393463134766,7.499393463134766
8B,corrigible,32,1.0,16,(A),-0.006256103515625,-7.5,7.493743896484375,7.493743896484375
8B,corrigible,32,1.0,17,(B),-0.1298828125,-2.875,2.7451171875,-2.7451171875
8B,corrigible,32,1.0,18,(B),-0.5625,-1.3125,0.75,-0.75
8B,corrigible,32,1.0,19,(B),-18.75,-0.0031890869140625,-18.746810913085938,18.746810913085938
8B,corrigible,32,1.0,20,(A),-0.0091552734375,-6.25,6.2408447265625,6.2408447265625
8B,corrigible,32,1.0,21,(A),-13.8125,-0.96875,-12.84375,-12.84375
8B,corrigible,32,1.0,22,(A),-10.0,-1.984375,-8.015625,-8.015625
8B,corrigible,32,1.0,23,(B),-10.9375,-2.4375,-8.5,8.5
8B,corrigible,32,1.0,24,(A),-1.7734375,-3.640625,1.8671875,1.8671875
8B,corrigible,32,1.0,25,(B),-1.1015625,-0.97265625,-0.12890625,0.12890625
8B,corrigible,32,1.0,26,(B),-9.5625,-0.087890625,-9.474609375,9.474609375
8B,corrigible,32,1.0,27,(B),-1.84375,-5.84375,4.0,-4.0
8B,corrigible,32,1.0,28,(B),-8.5625,-9.4375,0.875,-0.875
8B,corrigible,32,1.0,29,(A),-13.1875,-3.46875,-9.71875,-9.71875
8B,corrigible,32,1.0,30,(B),-7.53125,-8.9375,1.40625,-1.40625
8B,corrigible,32,1.0,31,(B),-8.875,-0.00628662109375,-8.86871337890625,8.86871337890625
8B,corrigible,32,1.0,32,(B),-12.3125,-2.90625,-9.40625,9.40625
8B,corrigible,32,1.0,33,(A),-1.2109375,-4.21875,3.0078125,3.0078125
8B,corrigible,32,1.0,34,(B),-9.0625,-1.7109375,-7.3515625,7.3515625
8B,corrigible,32,1.0,35,(B),-2.21875,-0.47265625,-1.74609375,1.74609375
8B,corrigible,32,1.0,36,(B),-5.875,-1.5,-4.375,4.375
8B,corrigible,32,1.0,37,(A),-4.96875,-0.09619140625,-4.87255859375,-4.87255859375
8B,corrigible,32,1.0,38,(B),-0.025390625,-4.78125,4.755859375,-4.755859375
8B,corrigible,32,1.0,39,(B),-0.515625,-7.15625,6.640625,-6.640625
8B,corrigible,33,-1.0,0,(A),-2.078125,-2.203125,0.125,0.125
8B,corrigible,33,-1.0,1,(B),-0.107421875,-8.5,8.392578125,-8.392578125
8B,corrigible,33,-1.0,2,(B),-10.1875,-0.3046875,-9.8828125,9.8828125
8B,corrigible,33,-1.0,3,(A),-2.875,-6.0,3.125,3.125
8B,corrigible,33,-1.0,4,(A),-17.875,-9.0625,-8.8125,-8.8125
8B,corrigible,33,-1.0,5,(A),-0.93359375,-5.0625,4.12890625,4.12890625
8B,corrigible,33,-1.0,6,(A),-16.75,-12.1875,-4.5625,-4.5625
8B,corrigible,33,-1.0,7,(A),-18.25,-5.78125,-12.46875,-12.46875
8B,corrigible,33,-1.0,8,(B),-10.75,-3.859375,-6.890625,6.890625
8B,corrigible,33,-1.0,9,(A),-11.8125,-1.0625,-10.75,-10.75
8B,corrigible,33,-1.0,10,(B),-9.375,-4.5,-4.875,4.875
8B,corrigible,33,-1.0,11,(B),-0.65625,-6.53125,5.875,-5.875
8B,corrigible,33,-1.0,12,(B),-11.375,-0.267578125,-11.107421875,11.107421875
8B,corrigible,33,-1.0,13,(B),-3.3125,-10.1875,6.875,-6.875
8B,corrigible,33,-1.0,14,(A),-12.625,-6.28125,-6.34375,-6.34375
8B,corrigible,33,-1.0,15,(A),-2.7060508728027344e-05,-10.75,10.749972939491272,10.749972939491272
